Date_Time_1,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vo2_16,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vco2_16,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,vh2o_16,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,kcal_hr_16,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,rq_16,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,foodupa_16,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,waterupa_16,bodymass_1,bodymass_2,bodymass_3,bodymass_4,bodymass_5,bodymass_6,bodymass_7,bodymass_8,bodymass_9,bodymass_10,bodymass_11,bodymass_12,bodymass_13,bodymass_14,bodymass_15,bodymass_16,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,xbreak_16,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,ybreak_16,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,pedmeters_16,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15,allmeters_16,wheelmeters_1,wheelmeters_2,wheelmeters_3,wheelmeters_4,wheelmeters_5,wheelmeters_6,wheelmeters_7,wheelmeters_8,wheelmeters_9,wheelmeters_10,wheelmeters_11,wheelmeters_12,wheelmeters_13,wheelmeters_14,wheelmeters_15,wheelmeters_16
10/16/2021 10:47,1.053973,1.30303,0.1609568,1.295587,1.155364,0.8205493,0.8615123,1.029347,1.057617,0.91625,1.411169,0.9740778,0.2192462,1.388106,0.9654006,1.250958,0.9191968,1.270135,0.1510269,0.9586928,1.122435,0.8019705,0.7969964,0.9469316,0.7163793,0.849862,1.203087,0.9587445,0.1907748,1.285202,0.9324014,1.1895,0.07686274,0.1490423,0.06810324,0.1569546,0.08445313,0.1481659,0.0949731,0.2398703,0.08274702,0.1494807,0.1100158,0.1573444,0.1315085,0.1887784,0.1076095,0.1561324,0.3102205,0.3924006,0.04808198,0.3699734,0.3476822,0.2472458,0.2566019,0.3062378,0.297623,0.2730533,0.4135219,0.2939527,0.06450277,0.4135175,0.2901528,0.3747368,0.8697681,0.974184,0.9974383,0.7401685,0.9719248,0.9776798,0.9262989,0.9271828,0.6625343,0.9284046,0.8532075,0.9873116,0.9398893,0.9254963,0.9663381,0.9525669,8.635487,15.80087,12.31181,16.14304,12.84667,12.34056,13.70223,10.59772,10.48455,12.04938,10.1596,15.98267,12.03788,15.57027,13.7138,15.16927,3.654517,15.98185,14.01111,7.959094,13.01117,10.22962,19.33526,19.6907,12.70352,12.29304,12.2924,14.52212,10.50279,12.06274,9.497605,10.35702,16.45066,17.65796,16.60904,19.57843,16.34893,15.81227,15.43609,17.83748,18.2665,15.13655,16.61792,17.00321,16.35774,18.18201,17.17109,16.03108,79,88,0,0,54,0,196,23,122,0,163,27,4,147,78,63,119,174,0,8,152,0,229,63,165,0,173,41,7,172,63,224,954.0356,844.7994,881.7161,1192.456,769.4149,769.1643,881.6361,917.9095,832.8865,838.5344,875.1174,830.3917,675.241,786.3812,690.1016,1094.282,1197.138,1067.973,1060.199,1383.557,1001.209,974.533,1119.982,1136.26,1103.645,1007.433,1076.708,1080.087,904.712,988.7703,891.5509,1261.736,40610.84,58218.21,44427.6,50860.93,41777.84,37243.7,60528.81,43896.64,31881.32,46955.64,31945.25,40989.34,57279.82,58667.56,47418.7,65598.62
10/16/2021 11:07,1.29589,1.356332,0.1644253,1.343309,1.354197,0.8439465,0.7526463,1.052751,1.421027,0.9706156,1.404006,1.153798,0.1373013,1.001164,0.9564808,1.428555,1.124429,1.309278,0.1538583,1.00456,1.300248,0.8380855,0.6752105,0.9302581,1.15236,0.9290482,1.250596,1.129983,0.09900821,0.8938917,0.9054175,1.346941,0.08903051,0.1579689,0.07516971,0.1598049,0.1043331,0.1578076,0.1010214,0.2516237,0.1023982,0.156622,0.1288023,0.1710413,0.12812,0.188568,0.1155903,0.1688199,0.3810433,0.4076019,0.04909005,0.3843014,0.4064979,0.255175,0.2227777,0.3106655,0.4124866,0.2911634,0.4149807,0.3478127,0.03903645,0.2960539,0.2862529,0.4271792,0.8677202,0.965206,0.9602377,0.7470406,0.9601303,0.9932713,0.8976665,0.883187,0.8128475,0.9572653,0.8913348,0.9805758,0.7482548,0.893595,0.9460531,0.9432847,8.853445,15.9163,12.31181,16.14304,13.1966,12.34056,13.70223,10.60049,10.73069,12.05516,10.4413,16.17833,12.03788,15.577,13.7138,15.39998,3.654517,15.9886,14.01111,7.959094,13.26538,10.22962,19.39843,19.6907,12.79105,12.29304,12.57672,14.56994,10.50279,12.10478,9.497605,10.39732,16.45884,17.87143,16.60917,19.53613,16.35583,15.75989,15.5571,17.84181,18.28238,15.13857,17.14907,17.49386,16.37102,18.25284,17.16978,16.02108,194,80,0,0,86,0,38,61,252,6,150,40,3,0,122,167,287,261,0,0,134,0,46,38,285,14,250,42,0,0,51,171,956.4055,845.8008,881.7161,1192.465,771.0989,769.1643,882.0351,918.7554,834.8171,838.5714,876.4529,831.1271,675.5471,787.1174,690.2585,1097.484,1200.211,1069.695,1060.199,1383.585,1003.426,974.533,1121.08,1137.377,1106.609,1007.476,1079.114,1080.971,905.0435,989.7609,892.1655,1265.501,40611.52,58218.21,44427.6,50860.93,41777.84,37243.7,60528.81,43896.64,31881.5,46955.64,31945.25,40989.34,57279.82,58668.63,47418.7,65598.62
10/16/2021 11:27,1.067089,1.131153,0.1629432,1.652236,1.041336,1.101256,0.7479784,1.333799,1.41934,1.30959,1.108477,0.8547136,0.5088647,0.963729,1.203684,1.090906,0.9075776,1.082171,0.135178,1.303352,0.9607114,1.051846,0.6770918,1.178501,1.229218,1.281969,1.070183,0.8629701,0.2145207,0.8949453,1.164788,1.054017,0.1046615,0.1727575,0.09019233,0.1836237,0.1269138,0.1717555,0.1092977,0.2631933,0.1207018,0.1775953,0.14915,0.1791014,0.1485073,0.1912246,0.1440663,0.1816786,0.3125507,0.3392854,0.04749996,0.4771782,0.309987,0.3302035,0.2217988,0.3935955,0.4171881,0.394737,0.3331278,0.2593723,0.1345617,0.2872719,0.3619184,0.3279002,0.8504828,0.9554775,0.8441513,0.7885217,0.9321495,0.9556543,0.9054857,0.8829144,0.8675161,0.9788855,0.9693498,1.010048,0.5931446,0.9285371,0.9676887,0.9660636,8.949146,15.97274,12.31181,16.1713,13.34811,12.38455,13.70223,11.082,11.05977,12.25679,10.60016,16.18798,12.06699,15.577,13.71821,15.49988,3.654517,15.9886,14.01111,7.959094,13.38989,10.22962,19.43457,19.70865,12.97118,12.29304,12.8707,14.59893,10.50279,12.10478,9.58538,10.50539,16.46701,17.98847,16.60929,18.77423,16.36274,15.72433,15.6781,17.84613,18.29826,15.14058,17.49658,17.60326,16.38431,18.21534,17.16846,16.01107,29,0,0,235,68,44,11,91,204,68,34,0,63,0,211,103,31,0,0,307,53,82,0,155,282,132,30,0,133,0,206,122,957.7628,846.2386,881.7161,1194.541,771.6606,769.3071,882.2083,919.1813,837.5356,838.9781,877.3393,831.2443,675.7022,787.1174,690.8809,1100.151,1202.39,1070.508,1060.199,1385.946,1004.573,974.7622,1121.35,1137.994,1110.184,1008.193,1080.612,1081.118,905.5343,989.7609,893.4765,1268.88,40611.52,58218.21,44427.6,50861.5,41777.84,37243.7,60528.81,43896.78,31881.68,46955.64,31945.25,40989.34,57279.82,58668.63,47418.7,65598.62
10/16/2021 11:47,0.9032776,0.8525792,0.2289607,1.546428,0.8448407,1.189697,0.78408,1.453928,1.069045,1.177675,0.8867522,0.8951237,1.277803,0.9378392,1.228878,1.018208,0.7365076,0.8037061,0.1620027,1.276896,0.8213239,1.116795,0.7263201,1.296929,0.9333055,1.142576,0.8835408,0.8805903,0.902044,0.9340298,1.195441,0.9714506,0.09933178,0.1682031,0.08681952,0.1889875,0.1130083,0.1750725,0.1055963,0.2684143,0.1169583,0.1848887,0.1438354,0.172003,0.1415455,0.1897028,0.1458056,0.1713655,0.2624637,0.2549348,0.06489055,0.4504031,0.2542741,0.3554262,0.2336022,0.4298599,0.3147205,0.3542944,0.2683132,0.2700969,0.3620088,0.2837436,0.36991,0.3052309,0.8137833,0.9417924,0.7013257,0.8257703,0.9721479,0.9379837,0.9272845,0.8929051,0.8724746,0.9702571,0.9971032,0.9841811,0.7035812,0.9960216,0.9728195,0.9536853,8.949146,15.97274,12.31694,16.18519,13.34811,12.62009,13.70223,11.34701,11.1452,12.4938,10.60017,16.18824,12.1774,15.577,13.74801,15.50178,3.654517,15.9886,14.01111,7.959094,13.38989,10.27525,19.43457,19.87093,13.05093,12.29304,12.87266,14.59893,10.50279,12.10478,9.626507,10.50539,16.47518,17.96768,16.60941,19.20236,16.36965,15.80114,15.7991,17.85046,18.31414,15.1426,17.43646,17.64731,16.39759,18.17784,17.16715,16.00107,32,1,58,596,28,55,70,283,117,38,0,3,61,0,251,0,17,2,41,594,13,86,93,344,81,93,0,7,151,0,175,0,957.8395,846.2424,881.7777,1202.505,771.6884,770.3067,882.227,922.8073,838.6956,839.7358,877.3507,831.249,675.9097,787.1174,691.4058,1100.29,1202.559,1070.511,1060.308,1395.222,1004.72,976.1273,1121.472,1142.212,1112.274,1009.508,1080.625,1081.123,906.2789,989.7609,895.4595,1269.05,40611.52,58218.21,44427.6,50869.94,41777.84,37245.08,60528.81,43899.16,31881.68,46955.64,31945.25,40989.34,57279.82,58668.63,47418.7,65598.62
10/16/2021 12:07,0.9563748,1.1355,1.243361,1.577778,1.251921,0.8720828,0.9044096,1.208218,1.082442,1.047593,0.9592713,1.3017,1.251758,1.314134,0.9726902,1.0068,0.84652,1.057067,0.8795949,1.344033,1.242826,0.8537252,0.8470585,1.075171,0.9402321,1.002177,0.9365617,1.271681,1.031396,1.284424,0.9647536,0.9679765,0.100901,0.2020453,0.08857495,0.1889556,0.1238512,0.1712003,0.1152551,0.2827983,0.1166947,0.1752485,0.1413404,0.1867635,0.1483113,0.1914305,0.147088,0.1698813,0.2823195,0.3386474,0.3523751,0.4622715,0.3785031,0.2628659,0.2700675,0.3570435,0.318348,0.3142184,0.2889795,0.3921887,0.364434,0.3959745,0.2940234,0.3023028,0.885013,0.9336135,0.7065254,0.8517766,0.9915374,0.9793808,0.9347972,0.8891979,0.8673344,0.9577925,0.9771343,0.976557,0.825033,0.977017,0.9947645,0.9615465,8.949146,15.97449,12.49746,16.18519,13.47034,12.64232,13.70223,11.34701,11.14686,12.5133,10.60017,16.39343,12.4037,15.63269,13.79948,15.50178,3.654517,15.9886,14.01111,7.959094,13.39799,10.297,19.49948,19.9806,13.05093,12.29304,12.87266,14.59893,10.6377,12.11,9.751006,10.50539,16.48335,17.9469,16.60953,19.46639,16.37655,15.89871,15.9201,17.85478,18.33002,15.14462,17.376,17.68727,16.41088,18.22296,17.16583,15.99107,164,6,47,64,259,0,386,253,274,0,0,104,87,115,42,0,121,48,177,67,451,4,364,337,284,0,0,128,117,212,34,0,957.9153,847.1526,882.3539,1206.841,779.512,770.674,882.9376,927.2775,839.4113,839.8995,877.3507,831.9218,676.8266,787.8415,692.0755,1100.329,1203.036,1071.428,1061.377,1400.459,1012.998,976.5422,1123.542,1147.879,1114.007,1009.753,1080.625,1082.008,907.6312,990.869,896.6387,1269.09,40611.52,58218.21,44427.6,50872.85,41777.95,37245.5,60528.81,43899.16,31881.68,46955.64,31945.25,40989.34,57280.15,58668.63,47418.7,65598.62
10/16/2021 12:27,1.219007,0.9220383,1.497757,1.380457,1.34467,0.8592346,0.8722628,0.9161491,0.8516314,0.9863779,1.268417,1.354078,1.232597,1.267038,0.9562076,0.9666649,1.120031,0.9051942,1.185135,1.124622,1.302864,0.8624521,0.8303165,0.8416749,0.7422816,0.9453155,1.244604,1.371387,1.123475,1.235511,0.95206,0.9254175,0.07902881,0.1770993,0.07294204,0.1594206,0.1104549,0.1453865,0.0845516,0.2389437,0.09353819,0.1410431,0.1238925,0.1738472,0.131888,0.1730964,0.1205888,0.1402101,0.3625717,0.2780939,0.4328052,0.4010527,0.4044187,0.2604069,0.2613551,0.2724862,0.2506346,0.2959701,0.3825219,0.4111906,0.3660136,0.3815923,0.2892836,0.2899883,0.9184753,0.9838783,0.7958404,0.8143787,0.9727805,1.004019,0.9525437,0.9188566,0.8709053,0.9586231,0.9823357,1.013509,0.9107556,0.9763367,0.9961593,0.9571585,9.423847,15.97451,12.76411,16.18519,13.65157,12.64232,13.70223,11.34701,11.14708,12.51612,10.68606,17.16226,12.67035,15.76567,13.80036,15.50178,3.654517,15.9886,14.13386,7.959094,13.52895,10.297,19.75915,19.9806,13.05093,12.29304,12.96931,14.63852,10.65452,12.31879,9.751006,10.50539,16.49153,17.92611,16.60965,19.43644,16.38346,15.99627,16.04055,17.85911,18.3459,15.14664,17.50514,17.66268,16.42417,18.24975,17.16452,15.98107,125,1,139,0,350,0,560,44,11,6,98,223,55,61,62,0,158,0,186,3,460,0,404,41,60,17,182,308,87,110,44,0,959.1326,847.7718,883.6849,1207.071,791.4271,770.6965,886.4992,927.8406,839.5239,839.9529,878.0341,833.738,678.0818,790.3595,692.1361,1100.346,1205.207,1072.076,1063.439,1400.721,1025.986,976.5817,1129.087,1148.983,1114.712,1009.811,1081.715,1084.55,909.2671,994.1188,896.9653,1269.106,40611.52,58218.21,44427.69,50872.85,41783.56,37245.5,60528.89,43899.16,31881.68,46955.64,31945.25,40989.34,57280.18,58669.34,47418.7,65598.62
10/16/2021 12:47,1.12734,1.120109,1.313572,1.333474,0.9770011,0.8774078,0.7687007,1.000647,0.9043342,1.253835,1.254216,1.117548,1.226321,1.033275,1.296116,1.206859,1.001922,1.075907,1.140076,1.052683,0.9377729,0.8698497,0.708544,0.9277314,0.7850246,1.181851,1.227352,1.095946,1.087982,1.010391,1.262825,1.174977,0.06587697,0.1432315,0.06643388,0.1286543,0.08496699,0.1205484,0.07304828,0.2042091,0.06990618,0.1218142,0.107128,0.1533501,0.1108293,0.136663,0.09473653,0.1184464,0.3330584,0.3362583,0.3862626,0.3851693,0.2932523,0.2651951,0.228786,0.2981772,0.2659331,0.3749095,0.3780189,0.3369824,0.3621743,0.3113778,0.3902806,0.3633453,0.8893374,0.9643563,0.8681689,0.7894918,0.9612036,0.9913594,0.9203533,0.9279351,0.8671838,0.9447182,0.9802546,0.9817445,0.8867933,0.9781924,0.9752173,0.9730566,9.595731,16.03134,13.02885,16.18519,13.71573,12.64232,13.70223,11.34701,11.14708,12.68913,10.81237,17.42967,12.9322,15.77232,13.91924,15.57323,3.654517,15.9886,14.41092,7.959094,13.55363,10.297,19.86086,19.9806,13.05093,12.29304,13.15549,14.66866,10.65452,12.31919,9.751006,10.50539,16.4997,17.97552,16.60977,19.40743,16.39036,16.09384,16.05046,17.86344,18.36178,15.14866,17.80931,17.71519,16.43745,18.46012,17.1632,15.97107,210,73,63,1,14,0,15,4,34,63,71,53,43,0,51,33,202,191,130,3,6,0,29,1,10,100,129,32,55,0,48,93,961.7959,848.1856,885.0368,1207.121,793.2971,770.6965,889.0974,927.8639,839.5308,840.4198,878.5851,836.3152,678.3948,790.5045,692.3151,1100.668,1208.752,1072.702,1065.4,1400.78,1028.486,976.5817,1132.65,1149.051,1114.839,1010.633,1082.75,1087.825,909.9539,994.3157,897.5198,1269.547,40611.85,58218.21,44428.68,50872.85,41783.62,37245.5,60529.18,43899.16,31881.68,46955.64,31945.25,40989.34,57280.18,58669.36,47418.7,65598.62
10/16/2021 13:07,0.8889474,1.430648,1.238345,1.334681,0.8055179,1.416786,0.8004074,0.9582087,0.9332301,1.01706,1.430978,0.9645693,1.229967,1.022595,1.139906,1.389902,0.7785865,1.3795,1.140857,1.047233,0.8044809,1.392801,0.770383,0.8905931,0.8372992,0.9776205,1.390682,0.9554592,1.074986,1.007579,1.095262,1.343476,0.07231082,0.1565548,0.08344782,0.1335045,0.08744434,0.1385765,0.08612229,0.2017573,0.0733741,0.1249816,0.1169682,0.1506683,0.1160876,0.1347216,0.1081499,0.1313429,0.2618675,0.4298347,0.3685263,0.3850931,0.2438581,0.4274396,0.2403869,0.2856778,0.2762348,0.3053689,0.4306547,0.2914863,0.3621741,0.3086656,0.3422238,0.4178094,0.8762316,0.9642364,0.9222531,0.7843397,0.9986213,0.9832554,1.003816,0.9300878,0.896955,0.961365,0.9712468,0.9916173,0.8732715,0.9848647,0.9608085,0.9677923,9.595731,16.30897,13.92986,16.18519,13.71573,12.80197,13.70223,11.34701,11.14708,12.7365,11.07814,17.42991,13.16604,15.77232,14.02105,15.90868,3.654517,16.06334,14.6734,7.959094,13.55363,10.297,19.86086,19.9806,13.05093,12.29304,13.15549,14.66905,10.65452,12.31919,9.865455,10.60256,16.50787,18.33322,16.60989,19.37841,16.39726,16.47846,15.98454,17.86776,18.37766,15.15068,17.96366,17.88061,16.45074,18.45851,17.16189,15.96107,4,45,82,0,6,99,6,2,11,0,176,0,138,0,73,90,0,188,162,0,6,140,7,0,17,0,211,0,183,0,61,103,962.0439,848.8015,885.9454,1207.141,793.2971,771.3999,889.1108,927.8639,839.5363,840.6523,879.4888,836.343,679.3556,790.5045,692.5328,1101.366,1209.163,1074.28,1066.918,1400.807,1028.556,977.5692,1132.718,1149.06,1114.97,1010.983,1084.597,1087.855,911.3193,994.3157,898.071,1270.651,40611.88,58218.21,44432.71,50872.85,41783.62,37245.5,60529.18,43899.16,31881.68,46955.64,31946.12,40989.34,57280.18,58669.36,47418.7,65598.62
10/16/2021 13:27,0.9412329,1.34653,0.942793,1.259155,0.8496214,1.404421,0.6819962,0.9399546,1.272583,1.092418,1.02843,0.9384457,0.9223334,1.123143,0.9577019,1.045658,0.8302996,1.298136,0.8714292,0.9637367,0.8599245,1.356755,0.6710017,0.8785757,1.188693,1.111459,1.035362,0.9546614,0.8345543,1.109819,0.959526,1.011018,0.06642015,0.1636162,0.07760094,0.124825,0.08217113,0.1385686,0.07045614,0.1948464,0.07661119,0.118397,0.1133572,0.1441363,0.1277119,0.1357277,0.1027669,0.1249223,0.2776626,0.4045449,0.2807609,0.3616933,0.257966,0.4221237,0.2057925,0.280564,0.3797967,0.3320695,0.3118891,0.2852562,0.273476,0.3392259,0.2901323,0.3143474,0.8826001,0.9639144,0.9251099,0.7656106,1.012697,0.9661595,0.9842543,0.9353358,0.9301541,1.017089,1.009113,1.017572,0.9069564,0.9907128,1.000167,0.9672027,9.595731,16.47476,14.13344,16.18519,13.71573,13.11369,13.70223,11.34701,11.23781,12.7497,11.21325,17.42991,13.28792,15.8077,14.02124,16.07369,3.654517,16.14244,14.68721,7.959094,13.55363,10.38141,19.86086,19.9806,13.09175,12.29304,13.15549,14.66905,10.65452,12.31919,9.870953,10.71033,16.51605,18.52533,16.61001,19.3494,16.40417,16.75214,15.91906,17.87209,18.39354,15.15269,18.00278,18.04609,16.46402,18.45566,17.16057,15.95107,26,50,1,0,19,290,16,32,218,13,0,0,40,67,38,0,16,139,0,5,50,438,65,35,254,76,0,0,48,116,27,0,962.0458,849.7224,886.6225,1207.158,793.2997,773.6746,889.1108,927.8715,840.1781,840.7029,880.514,836.343,680.5604,790.7764,692.6332,1101.832,1209.203,1075.807,1067.778,1400.826,1028.605,980.4777,1132.828,1149.108,1116.184,1011.074,1086.015,1087.855,913.026,994.7061,898.4733,1271.305,40611.88,58218.65,44436.99,50872.85,41783.62,37245.5,60529.18,43899.16,31881.68,46955.64,31950.67,40989.34,57280.18,58669.36,47418.7,65598.62
10/16/2021 13:47,0.9634904,0.9298003,0.8604472,1.386436,0.8855806,1.072916,0.7305762,1.080402,1.468265,1.247644,0.9738955,0.9684714,1.028484,1.156025,0.9958203,1.010604,0.8549432,0.895519,0.8180974,1.069703,0.9097387,1.025924,0.7076076,1.025855,1.376914,1.258711,0.9726272,0.9653234,0.9170024,1.10063,0.9542715,0.9391931,0.06422935,0.1509481,0.07665884,0.1184648,0.07748289,0.1356835,0.06982847,0.1950343,0.08888987,0.132248,0.1086804,0.1385292,0.1187849,0.140257,0.1046948,0.1189364,0.2845609,0.2792872,0.2577503,0.3988222,0.2697746,0.321782,0.2197089,0.3235475,0.4385579,0.378546,0.2948309,0.2930636,0.3040476,0.3463914,0.2987971,0.3012923,0.8876144,0.9632199,0.9508585,0.7704827,1.02551,0.956314,0.9681015,0.9513065,0.938049,1.007081,1.001468,1.001966,0.8926988,0.9556583,0.9617423,0.9374208,9.595731,16.50128,14.13344,16.18519,13.71573,13.1991,13.70223,11.36156,11.47509,12.90819,11.21325,17.42991,13.29302,15.88755,14.02124,16.07369,3.654517,16.14244,14.68721,7.959094,13.55363,10.40257,19.86086,19.9806,13.12549,12.32521,13.15549,14.66905,10.65452,12.31919,9.870953,10.71033,16.52422,18.50905,16.61013,19.32038,16.41107,17.07357,15.85358,17.87642,18.40942,15.23654,18.04094,18.21451,16.47731,18.44463,17.15926,15.94106,58,0,1,1,29,0,35,130,175,206,0,23,92,0,60,0,22,0,0,3,69,0,87,146,264,222,0,22,70,0,55,0,962.0646,849.9289,886.6734,1207.342,793.3718,776.5061,889.1157,928.208,842.3295,842.377,880.514,836.4675,682.0208,791.3795,693.4171,1101.832,1209.431,1076.117,1067.828,1401.031,1028.893,983.8643,1133.134,1149.868,1119.575,1013.285,1086.015,1087.995,914.8329,995.5493,899.5432,1271.307,40611.88,58218.94,44436.99,50872.85,41783.62,37245.5,60529.18,43899.16,31881.68,46955.85,31950.67,40989.34,57280.18,58669.36,47418.7,65598.62
10/16/2021 14:07,1.010256,0.9489738,1.116218,1.342771,1.079077,0.908887,0.6744044,1.307859,1.402076,0.9451963,0.9596487,0.9092644,0.9005941,1.0226,0.9098158,0.9795587,0.8950405,0.8937946,1.050843,1.014093,1.067416,0.8658316,0.6339062,1.223164,1.326314,0.9377303,0.9388234,0.9379189,0.8159349,0.9972076,0.8948356,0.9502381,0.06357045,0.1385761,0.07563358,0.1229494,0.08054412,0.132698,0.06728346,0.2031861,0.09071855,0.1313528,0.1062654,0.1343763,0.1187509,0.1352964,0.1039148,0.1147679,0.29828,0.2837065,0.3336748,0.3848068,0.3259924,0.272372,0.2015357,0.3904255,0.4195491,0.2857289,0.2892188,0.277245,0.2670999,0.3079787,0.2745163,0.2946843,0.8855947,0.94128,0.9402164,0.7538416,0.9899138,0.9528663,0.9386843,0.9319715,0.946412,0.9926749,0.97914,1.03162,0.9067439,0.9751503,0.9833093,0.9701509,9.595731,16.50128,14.18548,16.18519,13.77333,13.1991,13.70223,11.53678,11.6944,12.91952,11.21325,17.42991,13.29453,15.88755,14.02124,16.07369,3.654517,16.14244,14.69359,7.959094,13.62924,10.40257,19.86086,19.9806,13.15946,12.34928,13.15549,14.66905,10.65452,12.31919,9.870953,10.71033,16.53239,18.47531,16.61025,19.29136,16.41798,17.04216,15.7881,17.88074,18.42532,15.25844,18.0791,18.43763,16.49059,18.43208,17.15794,15.93106,27,0,76,0,57,0,18,68,381,0,0,0,12,0,43,0,1,0,113,0,66,0,10,191,455,0,0,0,25,0,10,0,962.0769,849.9289,887.1967,1207.374,793.8812,776.5341,889.1639,929.9624,845.2646,843.7273,880.514,836.7973,682.2352,791.3856,693.5689,1101.832,1209.633,1076.121,1068.521,1401.069,1029.674,983.8923,1133.441,1152.618,1123.628,1014.83,1086.015,1088.362,915.217,995.5586,899.7769,1271.307,40611.88,58218.94,44436.99,50872.85,41783.62,37245.5,60529.18,43899.16,31881.71,46956,31950.67,40989.34,57280.18,58669.36,47418.7,65598.62
10/16/2021 14:27,1.071515,0.9708986,1.124322,1.217056,0.8427248,0.9342421,0.7364727,0.8740093,1.177182,0.9315282,0.9538405,1.018294,0.9970754,1.00811,0.9465805,1.041067,0.9805982,0.9531333,1.074525,0.8972574,0.8436521,0.9201657,0.7215537,0.8370048,1.099499,0.9433855,0.9667543,1.03484,0.9382441,0.9758175,0.9415451,0.7060359,0.06380314,0.1348815,0.08473202,0.1167519,0.07621073,0.1254285,0.07287812,0.1759315,0.08906531,0.1207317,0.1034319,0.1372459,0.11613,0.1275255,0.09946077,0.109741,0.3184429,0.2928286,0.3371626,0.3473269,0.2552555,0.2819731,0.2220286,0.2622119,0.3513192,0.2828722,0.2896989,0.3094577,0.2980303,0.3031329,0.2863094,0.2930233,0.9141678,0.9822774,0.957112,0.7372733,1.001237,0.9851234,0.982807,0.9662219,0.9412029,1.014753,1.015306,1.018913,0.9442962,0.9687399,0.9965221,0.768411,9.595731,16.50128,14.33348,16.18519,13.79148,13.1991,13.70223,11.56132,11.76316,12.91952,11.21325,17.43419,13.32556,15.88755,14.02133,16.07369,3.654517,16.14244,14.91324,7.959094,13.66044,10.40257,19.86086,19.9806,13.19315,12.34928,13.15549,14.66905,10.6844,12.31919,9.870953,10.71033,16.54057,18.44156,16.60537,19.26235,16.42488,17.01075,15.72261,17.88507,18.44575,15.22443,18.11726,18.68138,16.50388,18.41953,17.15663,15.92106,103,0,60,0,18,0,28,1,128,0,0,25,32,0,41,0,93,0,88,0,3,0,50,0,16,0,0,61,62,0,32,0,962.5812,849.9289,888.4127,1207.374,794.0659,776.5341,889.1716,930.5441,848.5431,843.7273,880.514,836.9326,682.362,791.3856,693.5732,1101.832,1210.371,1076.121,1070.209,1401.069,1029.968,983.8923,1133.7,1153.309,1128.156,1014.83,1086.015,1088.539,915.5617,995.5586,899.9479,1271.307,40611.88,58218.94,44436.99,50872.85,41783.62,37245.5,60529.18,43899.16,31882.04,46956,31950.67,40989.34,57280.18,58669.36,47418.7,65598.62
